romanticize,1
humming,-1
anxiousness,-1
repel,-1
creak,-1
energy-saving,1
untimely,-1
clearer,1
shortsightedness,-1
excitedness,1
irresponsible,-1
excellence,1
unparalleled,1
lean,1
pertinaciously,-1
melodramatically,-1
heartfelt,1
bothered,-1
empathy,1
corrosive,-1
engulf,-1
vomit,-1
unforgettable,1
futurestic,1
contaminate,-1
ingrate,-1
commotions,-1
superstition,-1
sack,-1
excuses,-1
realistic,1
peeve,-1
whooa,1
powerful,1
gusto,1
fanatic,-1
difficulty,-1
falsehood,-1
erratically,-1
losses,-1
sermonize,-1
eased,1
knotted,-1
misunderstandings,-1
dirtbags,-1
deteriorating,-1
unclean,-1
cheated,-1
inexperience,-1
benefit,1
insolently,-1
opportunistic,-1
furiously,-1
tidy,1
effusiveness,1
victorious,1
continuity,1
meticulously,1
impressed,1
squash,-1
impair,-1
thoughtfulness,1
smartest,1
edify,1
declaim,-1
succeeds,1
decrement,-1
qualm,-1
glowingly,1
bullies,-1
collude,-1
unpleasant,-1
ill-formed,-1
friendliness,1
thumb-down,-1
involuntary,-1
despoil,-1
forsaken,-1
afford,1
amusing,1
vanity,-1
retreat,-1
punish,-1
dependable,1
mercifully,1
indiscreet,-1
affirmative,1
distaste,-1
crime,-1
fictional,-1
trustingly,1
sidetrack,-1
fright,-1
misleading,-1
gems,1
cherished,1
luxuriate,1
exhilaration,1
dissapointed,-1
eagerly,1
praising,1
pout,-1
jeeringly,-1
desiring,1
jitter,-1
smudge,-1
sneer,-1
angelic,1
inevitably,-1
bewildered,-1
golden,1
peerless,1
vagueness,-1
lurking,-1
wack,-1
devastate,-1
scolding,-1
chatter,-1
smilingly,1
staunchly,1
dissolute,-1
first-class,1
craven,-1
appealing,1
timely,1
scorn,-1
inconstant,-1
prefer,1
overwhelmed,-1
irately,-1
strongest,1
guarantee,1
titillating,1
compassionate,1
reachable,1
infidels,-1
slaughtered,-1
steal,-1
clarity,1
intriguingly,1
saint,1
lethargic,-1
heroically,1
glad,1
inflated,-1
glitter,1
demonize,-1
contentment,1
knave,-1
dissuasive,-1
assassin,-1
woe,-1
love,1
smuttier,-1
horrific,-1
verifiable,1
dissing,-1
imprecision,-1
peace,1
honoring,1
dungeon,-1
jubilation,1
sweetheart,1
apocalyptic,-1
envious,-1
undermining,-1
sued,-1
emergency,-1
stumble,-1
expropriation,-1
overrun,-1
discontinuous,-1
prefered,1
wary,-1
clogged,-1
torturing,-1
adoring,1
relentlessly,-1
hotcake,1
smouldering,-1
raped,-1
dissonant,-1
puppet,-1
scandal,-1
brisk,1
spurn,-1
sincerity,1
askance,-1
unlawfully,-1
tempting,1
prohibit,-1
hurted,-1
restless,-1
prejudices,-1
affably,1
choleric,-1
entice,1
worth,1
advanced,1
goood,1
undissolved,-1
lavish,1
wowed,1
smack,-1
joyful,1
sufferers,-1
satisified,1
ennoble,1
disturb,-1
debasement,-1
compliment,1
overtaking,1
imposition,-1
favorited,1
profoundly,1
zeal,1
smug,-1
immoderate,-1
inaccuracy,-1
irk,-1
unfazed,1
slug,-1
statuesque,1
coercion,-1
quiet,1
hooligan,-1
dearth,-1
incorrigible,-1
refutes,-1
top-notch,1
sneering,-1
assure,1
squealing,-1
inimical,-1
brutalities,-1
unwelcome,-1
unlicensed,-1
moot,-1
destroy,-1
pickets,-1
uncomfortably,-1
bait,-1
vivid,1
lose,-1
winner,1
forbidding,-1
disapointing,-1
rift,-1
gutter,-1
indecisively,-1
goading,-1
peacekeepers,1
futilely,-1
tragic,-1
flair,-1
sunken,-1
soothingly,1
gratified,1
anti-semites,-1
gracefully,1
appreciate,1
bloodshed,-1
impure,-1
qualms,-1
harmony,1
inestimably,1
distrustful,-1
pleasurable,1
gallingly,-1
massacre,-1
popular,1
menace,-1
maltreatment,-1
accomplish,1
hopeful,1
sporadic,-1
disastrously,-1
instantly,1
remission,1
obscene,-1
dauntless,1
ingenuous,1
lustrous,1
breathlessness,1
persecute,-1
unabashed,1
easiness,1
chore,-1
fiend,-1
smuttiest,-1
dropouts,-1
volatility,-1
scratch,-1
stunning,1
pretentiously,-1
strife,-1
headaches,-1
aggressor,-1
catchy,1
disturbing,-1
ail,-1
revolutionize,1
unexplained,-1
indifferent,-1
insolence,-1
error,-1
conciliatory,1
trust,1
refute,-1
reconcile,1
enchant,1
dripping,-1
overwhelms,-1
weaker,-1
dejection,-1
discontinued,-1
clueless,-1
abundant,1
fraudulent,-1
rosy,1
interferes,-1
well,1
rant,-1
overpower,-1
warped,-1
mordant,-1
foremost,1
suffices,1
disgustful,-1
successes,1
crabby,-1
pampered,1
ingenious,1
scaly,-1
measly,-1
venom,-1
intriguing,1
servitude,-1
cynical,-1
barbarous,-1
impurity,-1
infuriated,-1
deploring,-1
irritating,-1
ambivalent,-1
nice,1
one-sided,-1
simplify,1
dismissively,-1
instrumental,1
buoyant,1
daringly,1
unauthentic,-1
exuberantly,1
ardently,1
encouragement,1
wisely,1
nonsense,-1
snobs,-1
noteworthy,1
first-rate,1
babble,-1
embarrassment,-1
morality,1
illumine,1
reliable,1
picturesque,1
competitive,1
franticly,-1
bumped,-1
funny,-1
viciously,-1
squander,-1
disputed,-1
felicitate,1
miff,-1
convincingly,1
outperform,1
raked,-1
startling,-1
exceptional,1
resolute,1
beneficent,1
simplistically,-1
vex,-1
strident,-1
fastest-growing,1
dilapidated,-1
stupendous,1
bugs,-1
audacity,-1
a+,1
smoothest,1
abysmally,-1
faint,-1
creeps,-1
extoll,1
frictions,-1
diplomatic,1
thrilled,1
unhappily,-1
fuck,-1
protect,1
meddle,-1
critics,-1
irredeemably,-1
decisive,1
glimmer,1
pride,1
amenable,1
magnanimously,1
lech,-1
offender,-1
baffled,-1
prefers,1
enthralled,1
sue,-1
censure,-1
bless,1
refreshed,1
evil,-1
overstated,-1
beckoning,1
forgetfully,-1
rapid,1
lover,1
haphazard,-1
virus,-1
fat-cats,-1
desperate,-1
gladly,1
solicitous,1
support,1
faultless,1
tyrant,-1
judder,-1
brainiest,1
bloodthirsty,-1
unequivocal,1
childish,-1
harsh,-1
scandels,-1
fabricate,-1
substantive,1
revelation,1
outdo,1
erroneous,-1
high-quality,1
maturity,1
inapt,-1
silly,-1
boycott,-1
insurrection,-1
laudable,1
inhuman,-1
admiration,1
pleasantly,1
wonderful,1
sorrowfully,-1
rock-stars,1
non-violence,1
boastful,-1
halcyon,1
dissuade,-1
hoodwink,-1
passion,1
terribly,-1
merciless,-1
loveliness,1
headache,-1
resourceful,1
lucrative,1
fallacies,-1
dead-on,1
awful,-1
feisty,1
pleasure,1
amazes,1
wasteful,-1
allegations,-1
domineer,-1
excitement,1
excuse,-1
sneak,-1
ashamed,-1
erroneously,-1
shrouded,-1
mighty,1
disruption,-1
apocalypse,-1
mislead,-1
battering,-1
touchy,-1
furor,-1
fortunately,1
eloquent,1
gaffe,-1
laudably,1
undignified,-1
painfully,-1
noise,-1
bonus,1
hasty,-1
festive,1
optimal,1
mad,-1
skill,1
fascism,-1
impetuous,-1
controversial,-1
marvelous,1
afordable,1
hellion,-1
supreme,1
sloppily,-1
anti-social,-1
doomed,-1
invulnerable,1
ranting,-1
tease,-1
bonny,1
upbeat,1
brighter,1
scratched,-1
terrific,1
deceptively,-1
far-fetched,-1
peppy,1
stirringly,1
distressingly,-1
abound,1
gush,1
taxing,-1
debilitate,-1
gainfully,1
greatest,1
suspicion,-1
burned,-1
overpaid,-1
adaptable,1
outwit,1
discordant,-1
coldly,-1
downer,-1
succeeding,1
distrusting,-1
champ,1
goodness,1
lawful,1
excallent,1
imperialist,-1
inferior,-1
embolden,1
engrossing,1
impoverished,-1
neurotically,-1
respectable,1
congratulation,1
gentlest,1
watered-down,-1
better-than-expected,1
rattled,-1
astonish,1
failure,-1
humiliate,-1
decisiveness,1
obscured,-1
sinfully,-1
reaffirm,1
timidness,-1
annihilation,-1
dazzled,1
crushed,-1
beautify,1
imprecate,-1
corruptted,-1
exciting,1
hustler,-1
spooky,-1
bragger,-1
disbelieve,-1
adroitly,1
debility,-1
criticize,-1
enjoyment,1
glamorous,1
richer,1
frantic,-1
faithful,1
toll-free,1
impudence,-1
calumniate,-1
belie,-1
prominence,1
sane,1
god-send,1
deceiving,-1
misses,-1
unclear,-1
renaissance,1
wowing,1
attractively,1
insidious,-1
joke,-1
rejected,-1
clumsy,-1
horrified,-1
snappish,-1
autocrat,-1
disaffected,-1
freshest,1
delirium,-1
disfavor,-1
applaud,1
listless,-1
courteous,1
tawdry,-1
dense,-1
flagging,-1
nightmarish,-1
concen,-1
imaculate,1
wholeheartedly,1
irreproachable,1
free,1
fortunate,1
annoys,-1
unbearable,-1
obscurity,-1
smudged,-1
dimmer,-1
adroit,1
superbly,1
enraged,-1
intuitive,1
concerns,-1
shockingly,-1
boundless,1
weaknesses,-1
effusive,1
disorderly,-1
craps,-1
swankier,1
dick,-1
impotent,-1
latency,-1
bullying,-1
tenaciously,1
jeopardy,-1
enhancement,1
oversimplification,-1
bonuses,1
stereotypically,-1
abrade,-1
amicably,1
fever,-1
ineffectualness,-1
plebeian,-1
wreaks,-1
excellency,1
revitalize,1
desolate,-1
uncomfortable,-1
ghastly,-1
survivor,1
enjoin,-1
repugn,-1
rocky,-1
fabulous,1
faithfully,1
capriciously,-1
daze,-1
nauseates,-1
productive,1
lovable,1
fastidious,-1
dictator,-1
admonishment,-1
simpler,1
annoyed,-1
smell,-1
overshadow,-1
fussy,-1
beautifullly,1
fave,1
hypocrisy,-1
fanatical,-1
sensations,1
famously,1
wellbeing,1
hesitant,-1
nosey,-1
spitefulness,-1
valor,1
languor,-1
headway,1
handsome,1
revengefully,-1
over-priced,-1
wallow,-1
accomplishment,1
examplary,1
inconsiderate,-1
exceptionally,1
troubling,-1
unwatchable,-1
cohesive,1
militancy,-1
disillusions,-1
contradict,-1
sanctimonious,-1
positives,1
incongruous,-1
happier,1
unconfirmed,-1
plunderer,-1
obscures,-1
bristle,-1
thrifty,1
proprietary,-1
overpayed,-1
incompatability,-1
stun,-1
admirably,1
impressive,1
superficiality,-1
fleeing,-1
decent,1
dependably,1
shatter,-1
blab,-1
self-coup,-1
electrify,1
fateful,-1
phobic,-1
miser,-1
rightness,1
unfunded,-1
beware,-1
relapse,-1
condemned,-1
glowing,1
discontent,-1
demonizing,-1
fractious,-1
enviable,1
striving,1
implausibly,-1
genial,1
fresh,1
miracle,1
symptom,-1
triumphant,1
adaptive,1
fallaciously,-1
undecided,-1
unuseable,-1
nightmarishly,-1
deft,1
enchanted,1
cooperative,1
regrets,-1
awsome,1
proven,1
confuse,-1
playfully,1
righten,1
hardier,1
misbehavior,-1
unnoticed,-1
ragged,-1
died,-1
reverently,1
misunderstood,-1
favored,1
fatuity,-1
capability,1
deficient,-1
obliterated,-1
hestitant,-1
prominent,1
nuisance,-1
capriciousness,-1
supports,1
heavyhearted,-1
accolades,1
screwed,-1
flawless,1
victimize,-1
gallant,1
non-confidence,-1
sleek,1
solidarity,1
efficiently,1
efficacious,1
unencumbered,1
endorsing,1
empowerment,1
avaricious,-1
improvement,1
antiquated,-1
thumb-up,1
wonder,1
lacked,-1
revert,-1
negative,-1
feat,1
nauseating,-1
rascals,-1
exagerated,-1
unwell,-1
improper,-1
faults,-1
wretch,-1
bluring,-1
dirt,-1
wiles,-1
wreaked,-1
pandering,-1
chill,-1
self-sufficiency,1
overstates,-1
lurk,-1
contempt,-1
dissappointing,-1
bearish,-1
prolific,1
phenomenally,1
advocates,1
stainless,1
responsive,1
award,1
fidelity,1
venerate,1
malicious,-1
guiltless,1
best-known,1
incoherently,-1
licentious,-1
encouragingly,1
desertion,-1
dissatisfying,-1
exaltingly,1
nimble,1
confusion,-1
repudiate,-1
un-viewable,-1
effective,1
baseless,-1
welcome,1
amicable,1
ill-used,-1
logical,1
bickering,-1
adjustable,1
stodgy,-1
high-priced,-1
iniquity,-1
retreated,-1
gold,1
bravado,-1
biting,-1
disinclined,-1
aborts,-1
insolent,-1
doomsday,-1
heedless,-1
beneficiary,1
mourn,-1
warmth,1
